BabyId,FirsttimeParent,Crying date,Crying time,Crying seconds,Feeding date,Feeding time,Bottle amount,PumpingDate,PumpingTimePumpingLeftPumpingRight,Pumping Left,PumpingRight,SleepingDate,SleepingTime,SleepingSecond
HPT2_NR_29,1,08/11/15,19:15:00,NA,08/11/15,19:15:00,180,08/11/15,19:15:00,NA,NA,08/11/15,19:15:00,NA
HPT2_NR_29,1,08/12/15,1:00:00,NA,08/12/15,1:00:00,180,08/12/15,1:00:00,NA,NA,08/12/15,1:00:00,NA
HPT2_NR_29,1,08/12/15,6:00:00,NA,08/12/15,6:00:00,180,08/12/15,6:00:00,NA,NA,08/12/15,6:00:00,NA
HPT2_NR_29,1,08/12/15,10:15:00,NA,08/12/15,10:15:00,150,08/12/15,10:15:00,NA,NA,08/12/15,10:15:00,NA
HPT2_NR_29,1,08/12/15,14:30:00,NA,08/12/15,14:30:00,150,08/12/15,14:30:00,NA,NA,08/12/15,14:30:00,NA
HPT2_NR_29,1,08/12/15,17:15:00,NA,08/12/15,17:15:00,180,08/12/15,17:15:00,NA,NA,08/12/15,17:15:00,NA
HPT2_NR_29,1,08/12/15,23:20:00,NA,08/12/15,23:20:00,210,08/12/15,23:20:00,NA,NA,08/12/15,23:20:00,NA
HPT2_NR_29,1,08/13/15,4:05:00,NA,08/13/15,4:05:00,180,08/13/15,4:05:00,NA,NA,08/13/15,4:05:00,NA
HPT2_NR_29,1,08/13/15,11:00:00,NA,08/13/15,11:00:00,180,08/13/15,11:00:00,NA,NA,08/13/15,11:00:00,NA
HPT2_NR_29,1,08/13/15,14:00:00,NA,08/13/15,14:00:00,180,08/13/15,14:00:00,NA,NA,08/13/15,14:00:00,NA
HPT2_NR_29,1,08/13/15,17:30:00,NA,08/13/15,17:30:00,190,08/13/15,17:30:00,NA,NA,08/13/15,17:30:00,NA
HPT2_NR_29,1,08/13/15,23:20:00,NA,08/13/15,23:20:00,170,08/13/15,23:20:00,NA,NA,08/13/15,23:20:00,NA
HPT2_NR_29,1,08/14/15,6:45:00,NA,08/14/15,6:45:00,180,08/14/15,6:45:00,NA,NA,08/14/15,6:45:00,NA
HPT2_NR_29,1,08/14/15,10:00:00,NA,08/14/15,10:00:00,150,08/14/15,10:00:00,NA,NA,08/14/15,10:00:00,NA
HPT2_NR_29,1,08/14/15,13:45:00,NA,08/14/15,13:45:00,160,08/14/15,13:45:00,NA,NA,08/14/15,13:45:00,NA
HPT2_NR_29,1,08/14/15,17:55:00,NA,08/14/15,17:55:00,180,08/14/15,17:55:00,NA,NA,08/14/15,17:55:00,NA
HPT2_NR_29,1,08/14/15,21:00:00,NA,08/14/15,21:00:00,210,08/14/15,21:00:00,NA,NA,08/14/15,21:00:00,NA
HPT2_NR_30,0,07/22/15,7:00:00,NA,07/22/15,7:00:00,160,07/22/15,7:00:00,NA,NA,07/22/15,7:00:00,36000
HPT2_NR_30,0,07/22/15,10:30:00,NA,07/22/15,10:30:00,100,07/22/15,10:30:00,NA,NA,07/22/15,10:30:00,7200
HPT2_NR_30,0,07/22/15,12:30:00,NA,07/22/15,12:30:00,90,07/22/15,12:30:00,NA,NA,07/22/15,12:30:00,3600
HPT2_NR_30,0,07/22/15,16:30:00,NA,07/22/15,16:30:00,135,07/22/15,16:30:00,NA,NA,07/22/15,16:30:00,7200
HPT2_NR_30,0,07/22/15,20:00:00,NA,07/22/15,20:00:00,150,07/22/15,20:00:00,NA,NA,07/22/15,20:00:00,1800
HPT2_NR_30,0,07/22/15,23:00:00,NA,07/22/15,23:00:00,50,07/22/15,23:00:00,NA,NA,07/22/15,23:00:00,900
HPT2_NR_30,0,07/23/15,7:30:00,NA,07/23/15,7:30:00,160,07/23/15,7:30:00,NA,NA,07/23/15,7:30:00,33300
HPT2_NR_30,0,07/23/15,10:30:00,NA,07/23/15,10:30:00,90,07/23/15,10:30:00,NA,NA,07/23/15,10:30:00,5400
HPT2_NR_30,0,07/23/15,13:30:00,NA,07/23/15,13:30:00,160,07/23/15,13:30:00,NA,NA,07/23/15,13:30:00,8100
HPT2_NR_30,0,07/23/15,17:15:00,NA,07/23/15,17:15:00,110,07/23/15,17:15:00,NA,NA,07/23/15,17:15:00,9000
HPT2_NR_30,0,07/23/15,20:30:00,NA,07/23/15,20:30:00,110,07/23/15,20:30:00,NA,NA,07/23/15,20:30:00,2700
HPT2_NR_30,0,07/23/15,23:30:00,NA,07/23/15,23:30:00,110,07/23/15,23:30:00,NA,NA,07/23/15,23:30:00,34200
HPT2_NR_30,0,07/24/15,7:00:00,NA,07/24/15,7:00:00,110,07/24/15,7:00:00,NA,NA,07/24/15,7:00:00,7200
HPT2_NR_30,0,07/24/15,10:00:00,NA,07/24/15,10:00:00,105,07/24/15,10:00:00,NA,NA,07/24/15,10:00:00,9900
HPT2_NR_30,0,07/24/15,14:00:00,NA,07/24/15,14:00:00,150,07/24/15,14:00:00,NA,NA,07/24/15,14:00:00,9000
HPT2_NR_30,0,07/24/15,18:00:00,NA,07/24/15,18:00:00,100,07/24/15,18:00:00,NA,NA,07/24/15,18:00:00,9000
HPT2_NR_30,0,07/24/15,19:30:00,NA,07/24/15,19:30:00,85,07/24/15,19:30:00,NA,NA,07/24/15,19:30:00,27000
HPT2_NR_30,0,07/24/15,22:30:00,NA,07/24/15,22:30:00,135,07/24/15,22:30:00,NA,NA,07/24/15,22:30:00,40500
HPT2_NR_30,0,07/25/15,7:30:00,NA,07/25/15,7:30:00,100,07/25/15,7:30:00,NA,NA,07/25/15,7:30:00,2520
HPT2_NR_30,0,07/25/15,10:45:00,NA,07/25/15,10:45:00,130,07/25/15,10:45:00,NA,NA,07/25/15,10:45:00,2700
HPT2_NR_30,0,07/25/15,14:30:00,NA,07/25/15,14:30:00,110,07/25/15,14:30:00,NA,NA,07/25/15,14:30:00,36000
HPT2_NR_30,0,07/25/15,17:30:00,NA,07/25/15,17:30:00,110,07/25/15,17:30:00,NA,NA,07/25/15,17:30:00,3600
HPT2_NR_30,0,07/25/15,20:00:00,NA,07/25/15,20:00:00,135,07/25/15,20:00:00,NA,NA,07/25/15,20:00:00,8100
HPT2_NR_30,0,07/25/15,23:45:00,NA,07/25/15,23:45:00,100,07/25/15,23:45:00,NA,NA,07/25/15,23:45:00,5400
HPT2_NR_30,0,07/26/15,7:00:00,NA,07/26/15,7:00:00,135,07/26/15,7:00:00,NA,NA,07/26/15,7:00:00,2700
HPT2_NR_30,0,07/26/15,10:45:00,NA,07/26/15,10:45:00,130,07/26/15,10:45:00,NA,NA,07/26/15,10:45:00,39600
HPT2_NR_30,0,07/26/15,14:00:00,NA,07/26/15,14:00:00,120,07/26/15,14:00:00,NA,NA,07/26/15,14:00:00,2700
HPT2_NR_30,0,07/26/15,17:15:00,NA,07/26/15,17:15:00,100,07/26/15,17:15:00,NA,NA,07/26/15,17:15:00,1800
HPT2_NR_30,0,07/26/15,20:00:00,NA,07/26/15,20:00:00,100,07/26/15,20:00:00,NA,NA,07/26/15,20:00:00,6300
HPT2_NR_30,0,07/27/15,1:00:00,NA,07/27/15,1:00:00,110,07/27/15,1:00:00,NA,NA,07/27/15,1:00:00,5400
HPT2_NR_30,0,07/27/15,8:15:00,NA,07/27/15,8:15:00,130,07/27/15,8:15:00,NA,NA,07/27/15,8:15:00,1800
HPT2_NR_30,0,07/27/15,11:30:00,NA,07/27/15,11:30:00,120,07/27/15,11:30:00,NA,NA,07/27/15,11:30:00,1800
HPT2_NR_30,0,07/27/15,14:30:00,NA,07/27/15,14:30:00,130,07/27/15,14:30:00,NA,NA,07/27/15,14:30:00,34200
HPT2_NR_30,0,07/27/15,18:15:00,NA,07/27/15,18:15:00,130,07/27/15,18:15:00,NA,NA,07/27/15,18:15:00,3600
HPT2_NR_30,0,07/27/15,20:30:00,NA,07/27/15,20:30:00,100,07/27/15,20:30:00,NA,NA,07/27/15,20:30:00,4500
HPT2_NR_30,0,07/28/15,0:30:00,NA,07/28/15,0:30:00,110,07/28/15,0:30:00,NA,NA,07/28/15,0:30:00,1800
HPT2_NR_30,0,07/28/15,8:45:00,NA,07/28/15,8:45:00,120,07/28/15,8:45:00,NA,NA,07/28/15,8:45:00,900
HPT2_NR_30,0,07/28/15,11:30:00,NA,07/28/15,11:30:00,135,07/28/15,11:30:00,NA,NA,07/28/15,11:30:00,4500
HPT2_NR_30,0,07/28/15,15:00:00,NA,07/28/15,15:00:00,135,07/28/15,15:00:00,NA,NA,07/28/15,15:00:00,42300
HPT2_NR_30,0,07/28/15,18:15:00,NA,07/28/15,18:15:00,90,07/28/15,18:15:00,NA,NA,07/28/15,18:15:00,4500
HPT2_NR_30,0,07/28/15,20:15:00,NA,07/28/15,20:15:00,80,07/28/15,20:15:00,NA,NA,07/28/15,20:15:00,9000
HPT2_NR_30,0,07/28/15,23:30:00,NA,07/28/15,23:30:00,100,07/28/15,23:30:00,NA,NA,07/28/15,23:30:00,4500
HPT2_NR_30,0,07/29/15,8:15:00,NA,07/29/15,8:15:00,100,07/29/15,8:15:00,NA,NA,07/29/15,8:15:00,2700
HPT2_NR_30,0,07/29/15,10:30:00,NA,07/29/15,10:30:00,100,07/29/15,10:30:00,NA,NA,07/29/15,10:30:00,32400
HPT2_NR_30,0,07/29/15,12:00:00,NA,07/29/15,12:00:00,105,07/29/15,12:00:00,NA,NA,07/29/15,12:00:00,34200
HPT2_NR_30,0,07/29/15,15:00:00,NA,07/29/15,15:00:00,80,07/29/15,15:00:00,NA,NA,07/29/15,15:00:00,37800
HPT2_NR_30,0,07/29/15,17:00:00,NA,07/29/15,17:00:00,200,07/29/15,17:00:00,NA,NA,07/29/15,17:00:00,5400
HPT2_NR_30,0,07/29/15,19:30:00,NA,07/29/15,19:30:00,135,07/29/15,19:30:00,NA,NA,07/29/15,19:30:00,5400
HPT2_NR_30,0,07/29/15,23:00:00,NA,07/29/15,23:00:00,45,07/29/15,23:00:00,NA,NA,07/29/15,23:00:00,5400
HPT2_NR_30,0,07/30/15,7:15:00,NA,07/30/15,7:15:00,120,07/30/15,7:15:00,NA,NA,07/30/15,7:15:00,1800
HPT2_NR_30,0,07/30/15,10:00:00,NA,07/30/15,10:00:00,120,07/30/15,10:00:00,NA,NA,07/30/15,10:00:00,39600
HPT2_NR_30,0,07/30/15,13:30:00,NA,07/30/15,13:30:00,130,07/30/15,13:30:00,NA,NA,07/30/15,13:30:00,3600
HPT2_NR_30,0,07/30/15,16:00:00,NA,07/30/15,16:00:00,90,07/30/15,16:00:00,NA,NA,07/30/15,16:00:00,2700
HPT2_NR_30,0,07/30/15,19:30:00,NA,07/30/15,19:30:00,90,07/30/15,19:30:00,NA,NA,07/30/15,19:30:00,1800
HPT2_NR_30,0,07/30/15,23:30:00,NA,07/30/15,23:30:00,100,07/30/15,23:30:00,NA,NA,07/30/15,23:30:00,6300
HPT2_NR_30,0,07/31/15,5:00:00,NA,07/31/15,5:00:00,90,07/31/15,5:00:00,NA,NA,07/31/15,5:00:00,4500
HPT2_NR_30,0,07/31/15,9:00:00,NA,07/31/15,9:00:00,150,07/31/15,9:00:00,NA,NA,07/31/15,9:00:00,31500
HPT2_NR_30,0,07/31/15,11:45:00,NA,07/31/15,11:45:00,130,07/31/15,11:45:00,NA,NA,07/31/15,11:45:00,2700
HPT2_NR_30,0,07/31/15,15:30:00,NA,07/31/15,15:30:00,130,07/31/15,15:30:00,NA,NA,07/31/15,15:30:00,7200
HPT2_NR_30,0,07/31/15,18:00:00,NA,07/31/15,18:00:00,85,07/31/15,18:00:00,NA,NA,07/31/15,18:00:00,5400
HPT2_NR_30,0,07/31/15,20:00:00,NA,07/31/15,20:00:00,135,07/31/15,20:00:00,NA,NA,07/31/15,20:00:00,1800
HPT2_NR_30,0,07/31/15,22:30:00,NA,07/31/15,22:30:00,100,07/31/15,22:30:00,NA,NA,07/31/15,22:30:00,1800
HPT2_NR_30,0,08/01/15,8:00:00,NA,08/01/15,8:00:00,115,08/01/15,8:00:00,NA,NA,08/01/15,8:00:00,30600
HPT2_NR_30,0,08/01/15,11:00:00,NA,08/01/15,11:00:00,150,08/01/15,11:00:00,NA,NA,08/01/15,11:00:00,6300
HPT2_NR_30,0,08/01/15,13:30:00,NA,08/01/15,13:30:00,135,08/01/15,13:30:00,NA,NA,08/01/15,13:30:00,5400
HPT2_NR_30,0,08/01/15,18:00:00,NA,08/01/15,18:00:00,110,08/01/15,18:00:00,NA,NA,08/01/15,18:00:00,4500
HPT2_NR_30,0,08/01/15,20:30:00,NA,08/01/15,20:30:00,135,08/01/15,20:30:00,NA,NA,08/01/15,20:30:00,4500
HPT2_NR_30,0,08/02/15,1:00:00,NA,08/02/15,1:00:00,130,08/02/15,1:00:00,NA,NA,08/02/15,1:00:00,2700
HPT2_NR_30,0,08/02/15,7:00:00,NA,08/02/15,7:00:00,130,08/02/15,7:00:00,NA,NA,08/02/15,7:00:00,35100
HPT2_NR_30,0,08/02/15,10:00:00,NA,08/02/15,10:00:00,105,08/02/15,10:00:00,NA,NA,08/02/15,10:00:00,1800
HPT2_NR_30,0,08/02/15,12:00:00,NA,08/02/15,12:00:00,50,08/02/15,12:00:00,NA,NA,08/02/15,12:00:00,2700
HPT2_NR_30,0,08/02/15,15:30:00,NA,08/02/15,15:30:00,135,08/02/15,15:30:00,NA,NA,08/02/15,15:30:00,5400
HPT2_NR_30,0,08/02/15,17:30:00,NA,08/02/15,17:30:00,65,08/02/15,17:30:00,NA,NA,08/02/15,17:30:00,1800
HPT2_NR_30,0,08/02/15,19:45:00,NA,08/02/15,19:45:00,165,08/02/15,19:45:00,NA,NA,08/02/15,19:45:00,1800
HPT2_NR_30,0,08/02/15,23:15:00,NA,08/02/15,23:15:00,135,08/02/15,23:15:00,NA,NA,08/02/15,23:15:00,32400
HPT2_NR_30,0,08/03/15,7:15:00,NA,08/03/15,7:15:00,130,08/03/15,7:15:00,NA,NA,08/03/15,7:15:00,1800
HPT2_NR_30,0,08/03/15,10:15:00,NA,08/03/15,10:15:00,105,08/03/15,10:15:00,NA,NA,08/03/15,10:15:00,6300
HPT2_NR_30,0,08/03/15,13:15:00,NA,08/03/15,13:15:00,140,08/03/15,13:15:00,NA,NA,08/03/15,13:15:00,1800
HPT2_NR_30,0,08/03/15,16:15:00,NA,08/03/15,16:15:00,130,08/03/15,16:15:00,NA,NA,08/03/15,16:15:00,5400
HPT2_NR_30,0,08/03/15,19:15:00,NA,08/03/15,19:15:00,120,08/03/15,19:15:00,NA,NA,08/03/15,19:15:00,42300
HPT2_NR_30,0,08/03/15,23:15:00,NA,08/03/15,23:15:00,110,08/03/15,23:15:00,NA,NA,08/03/15,23:15:00,3600
HPT2_NR_30,0,08/04/15,7:45:00,NA,08/04/15,7:45:00,125,08/04/15,7:45:00,NA,NA,08/04/15,7:45:00,7200
HPT2_NR_30,0,08/04/15,10:45:00,NA,08/04/15,10:45:00,135,08/04/15,10:45:00,NA,NA,08/04/15,10:45:00,1800
HPT2_NR_30,0,08/04/15,13:15:00,NA,08/04/15,13:15:00,105,08/04/15,13:15:00,NA,NA,08/04/15,13:15:00,1800
HPT2_NR_30,0,08/04/15,16:00:00,NA,08/04/15,16:00:00,120,08/04/15,16:00:00,NA,NA,08/04/15,16:00:00,43200
HPT2_NR_30,0,08/04/15,19:00:00,NA,08/04/15,19:00:00,135,08/04/15,19:00:00,NA,NA,08/04/15,19:00:00,7200
HPT2_NR_30,0,08/04/15,22:15:00,NA,08/04/15,22:15:00,90,08/04/15,22:15:00,NA,NA,08/04/15,22:15:00,3600
HPT2_NR_30,0,08/05/15,7:30:00,NA,08/05/15,7:30:00,90,08/05/15,7:30:00,NA,NA,08/05/15,7:30:00,41400
HPT2_NR_30,0,08/05/15,10:30:00,NA,08/05/15,10:30:00,120,08/05/15,10:30:00,NA,NA,08/05/15,10:30:00,5400
HPT2_NR_30,0,08/05/15,13:30:00,NA,08/05/15,13:30:00,110,08/05/15,13:30:00,NA,NA,08/05/15,13:30:00,8100
HPT2_NR_30,0,08/05/15,16:15:00,NA,08/05/15,16:15:00,145,08/05/15,16:15:00,NA,NA,08/05/15,16:15:00,9000
HPT2_NR_30,0,08/05/15,19:00:00,NA,08/05/15,19:00:00,120,08/05/15,19:00:00,NA,NA,08/05/15,19:00:00,30600
HPT2_NR_30,0,08/05/15,22:00:00,NA,08/05/15,22:00:00,110,08/05/15,22:00:00,NA,NA,08/05/15,22:00:00,10800
HPT2_NR_30,0,08/06/15,7:15:00,NA,08/06/15,7:15:00,75,08/06/15,7:15:00,NA,NA,08/06/15,7:15:00,10800
HPT2_NR_30,0,08/06/15,10:00:00,NA,08/06/15,10:00:00,115,08/06/15,10:00:00,NA,NA,08/06/15,10:00:00,4500
HPT2_NR_30,0,08/06/15,13:00:00,NA,08/06/15,13:00:00,130,08/06/15,13:00:00,NA,NA,08/06/15,13:00:00,1800
HPT2_NR_30,0,08/06/15,16:00:00,NA,08/06/15,16:00:00,150,08/06/15,16:00:00,NA,NA,08/06/15,16:00:00,37800
HPT2_NR_30,0,08/06/15,17:30:00,NA,08/06/15,17:30:00,60,08/06/15,17:30:00,NA,NA,08/06/15,17:30:00,4500
HPT2_NR_30,0,08/06/15,19:15:00,NA,08/06/15,19:15:00,70,08/06/15,19:15:00,NA,NA,08/06/15,19:15:00,2700
HPT2_NR_30,0,08/06/15,20:45:00,NA,08/06/15,20:45:00,115,08/06/15,20:45:00,NA,NA,08/06/15,20:45:00,1800
HPT2_NR_30,0,08/06/15,23:15:00,NA,08/06/15,23:15:00,55,08/06/15,23:15:00,NA,NA,08/06/15,23:15:00,900
HPT2_NR_30,0,08/07/15,7:15:00,NA,08/07/15,7:15:00,85,08/07/15,7:15:00,NA,NA,08/07/15,7:15:00,9000
HPT2_NR_30,0,08/07/15,9:45:00,NA,08/07/15,9:45:00,110,08/07/15,9:45:00,NA,NA,08/07/15,9:45:00,31500
HPT2_NR_30,0,08/07/15,12:25:00,NA,08/07/15,12:25:00,135,08/07/15,12:25:00,NA,NA,08/07/15,12:25:00,2700
HPT2_NR_30,0,08/07/15,15:15:00,NA,08/07/15,15:15:00,165,08/07/15,15:15:00,NA,NA,08/07/15,15:15:00,2700
HPT2_NR_30,0,08/07/15,18:00:00,NA,08/07/15,18:00:00,90,08/07/15,18:00:00,NA,NA,08/07/15,18:00:00,7200
HPT2_NR_30,0,08/07/15,21:00:00,NA,08/07/15,21:00:00,135,08/07/15,21:00:00,NA,NA,08/07/15,21:00:00,3600
HPT2_NR_30,0,08/07/15,23:59:00,NA,08/07/15,23:59:00,75,08/07/15,23:59:00,NA,NA,08/07/15,23:59:00,1800
HPT2_NR_30,0,08/08/15,7:30:00,NA,08/08/15,7:30:00,130,08/08/15,7:30:00,NA,NA,08/08/15,7:30:00,34200
HPT2_NR_30,0,08/08/15,10:30:00,NA,08/08/15,10:30:00,165,08/08/15,10:30:00,NA,NA,08/08/15,10:30:00,1800
HPT2_NR_30,0,08/08/15,14:00:00,NA,08/08/15,14:00:00,140,08/08/15,14:00:00,NA,NA,08/08/15,14:00:00,1800
HPT2_NR_30,0,08/08/15,17:00:00,NA,08/08/15,17:00:00,135,08/08/15,17:00:00,NA,NA,08/08/15,17:00:00,9000
HPT2_NR_30,0,08/08/15,20:00:00,NA,08/08/15,20:00:00,170,08/08/15,20:00:00,NA,NA,08/08/15,20:00:00,5400
HPT2_NR_30,0,08/08/15,23:45:00,NA,08/08/15,23:45:00,120,08/08/15,23:45:00,NA,NA,08/08/15,23:45:00,41400
HPT2_NR_30,0,08/09/15,8:30:00,NA,08/09/15,8:30:00,135,08/09/15,8:30:00,NA,NA,08/09/15,8:30:00,1800
HPT2_NR_30,0,08/09/15,10:00:00,NA,08/09/15,10:00:00,70,08/09/15,10:00:00,NA,NA,08/09/15,10:00:00,6300
HPT2_NR_30,0,08/09/15,12:15:00,NA,08/09/15,12:15:00,135,08/09/15,12:15:00,NA,NA,08/09/15,12:15:00,1800
HPT2_NR_30,0,08/09/15,15:15:00,NA,08/09/15,15:15:00,170,08/09/15,15:15:00,NA,NA,08/09/15,15:15:00,900
HPT2_NR_30,0,08/09/15,18:30:00,NA,08/09/15,18:30:00,135,08/09/15,18:30:00,NA,NA,08/09/15,18:30:00,1800
HPT2_NR_30,0,08/09/15,20:30:00,NA,08/09/15,20:30:00,40,08/09/15,20:30:00,NA,NA,08/09/15,20:30:00,37800
HPT2_NR_30,0,08/09/15,23:59:00,NA,08/09/15,23:59:00,135,08/09/15,23:59:00,NA,NA,08/09/15,23:59:00,6300
HPT2_NR_30,0,08/10/15,6:15:00,NA,08/10/15,6:15:00,125,08/10/15,6:15:00,NA,NA,08/10/15,6:15:00,4500
HPT2_NR_30,0,08/10/15,9:30:00,NA,08/10/15,9:30:00,130,08/10/15,9:30:00,NA,NA,08/10/15,9:30:00,2700
HPT2_NR_30,0,08/10/15,12:30:00,NA,08/10/15,12:30:00,135,08/10/15,12:30:00,NA,NA,08/10/15,12:30:00,2700
HPT2_NR_30,0,08/10/15,14:30:00,NA,08/10/15,14:30:00,70,08/10/15,14:30:00,NA,NA,08/10/15,14:30:00,34200
HPT2_NR_30,0,08/10/15,17:30:00,NA,08/10/15,17:30:00,125,08/10/15,17:30:00,NA,NA,08/10/15,17:30:00,3600
HPT2_NR_30,0,08/10/15,18:30:00,NA,08/10/15,18:30:00,85,08/10/15,18:30:00,NA,NA,08/10/15,18:30:00,7200
HPT2_NR_30,0,08/10/15,23:30:00,NA,08/10/15,23:30:00,120,08/10/15,23:30:00,NA,NA,08/10/15,23:30:00,4500
HPT2_NR_30,0,08/11/15,8:00:00,NA,08/11/15,8:00:00,115,08/11/15,8:00:00,NA,NA,08/11/15,8:00:00,4500
HPT2_NR_30,0,08/11/15,11:00:00,NA,08/11/15,11:00:00,165,08/11/15,11:00:00,NA,NA,08/11/15,11:00:00,23400
HPT2_NR_30,0,08/11/15,14:45:00,NA,08/11/15,14:45:00,180,08/11/15,14:45:00,NA,NA,08/11/15,14:45:00,9900
HPT2_NR_30,0,08/11/15,18:30:00,NA,08/11/15,18:30:00,200,08/11/15,18:30:00,NA,NA,08/11/15,18:30:00,1800
HPT2_NR_30,0,08/11/15,22:45:00,NA,08/11/15,22:45:00,125,08/11/15,22:45:00,NA,NA,08/11/15,22:45:00,1800
HPT2_NR_30,0,08/12/15,5:15:00,NA,08/12/15,5:15:00,110,08/12/15,5:15:00,NA,NA,08/12/15,5:15:00,8100
HPT2_NR_30,0,08/12/15,8:45:00,NA,08/12/15,8:45:00,135,08/12/15,8:45:00,NA,NA,08/12/15,8:45:00,900
HPT2_NR_30,0,08/12/15,9:45:00,NA,08/12/15,9:45:00,110,08/12/15,9:45:00,NA,NA,08/12/15,9:45:00,34200
HPT2_NR_30,0,08/12/15,14:00:00,NA,08/12/15,14:00:00,120,08/12/15,14:00:00,NA,NA,08/12/15,14:00:00,2700
HPT2_NR_30,0,08/12/15,17:00:00,NA,08/12/15,17:00:00,135,08/12/15,17:00:00,NA,NA,08/12/15,17:00:00,1800
HPT2_NR_30,0,08/12/15,19:30:00,NA,08/12/15,19:30:00,80,08/12/15,19:30:00,NA,NA,08/12/15,19:30:00,5400
HPT2_NR_30,0,08/12/15,23:00:00,NA,08/12/15,23:00:00,80,08/12/15,23:00:00,NA,NA,08/12/15,23:00:00,1800
HPT2_NR_30,0,08/13/15,4:30:00,NA,08/13/15,4:30:00,115,08/13/15,4:30:00,NA,NA,08/13/15,4:30:00,1800
HPT2_NR_30,0,08/13/15,8:30:00,NA,08/13/15,8:30:00,115,08/13/15,8:30:00,NA,NA,08/13/15,8:30:00,1800
HPT2_NR_30,0,08/13/15,11:30:00,NA,08/13/15,11:30:00,110,08/13/15,11:30:00,NA,NA,08/13/15,11:30:00,38700
HPT2_NR_30,0,08/13/15,14:15:00,NA,08/13/15,14:15:00,100,08/13/15,14:15:00,NA,NA,08/13/15,14:15:00,5400
HPT2_NR_30,0,08/13/15,17:00:00,NA,08/13/15,17:00:00,120,08/13/15,17:00:00,NA,NA,08/13/15,17:00:00,221
HPT2_NR_30,0,08/13/15,20:00:00,NA,08/13/15,20:00:00,110,08/13/15,20:00:00,NA,NA,08/13/15,20:00:00,NA
HPT2_NR_30,0,08/13/15,23:30:00,NA,08/13/15,23:30:00,130,08/13/15,23:30:00,NA,NA,08/13/15,23:30:00,NA
HPT2_NR_30,0,08/14/15,7:00:00,NA,08/14/15,7:00:00,105,08/14/15,7:00:00,NA,NA,08/14/15,7:00:00,NA
HPT2_NR_30,0,08/14/15,10:00:00,NA,08/14/15,10:00:00,135,08/14/15,10:00:00,NA,NA,08/14/15,10:00:00,NA
HPT2_NR_30,0,08/14/15,12:30:00,NA,08/14/15,12:30:00,80,08/14/15,12:30:00,NA,NA,08/14/15,12:30:00,NA
HPT2_NR_30,0,08/14/15,15:15:00,NA,08/14/15,15:15:00,90,08/14/15,15:15:00,NA,NA,08/14/15,15:15:00,NA
HPT2_NR_30,0,08/14/15,18:00:00,NA,08/14/15,18:00:00,120,08/14/15,18:00:00,NA,NA,08/14/15,18:00:00,NA
HPT2_NR_30,0,08/14/15,20:00:00,NA,08/14/15,20:00:00,165,08/14/15,20:00:00,NA,NA,08/14/15,20:00:00,NA
HPT2_NR_30,0,08/14/15,23:59:00,NA,08/14/15,23:59:00,90,08/14/15,23:59:00,NA,NA,08/14/15,23:59:00,NA
HPT2_NR_30,0,08/15/15,7:00:00,NA,08/15/15,7:00:00,110,08/15/15,7:00:00,NA,NA,08/15/15,7:00:00,NA
HPT2_NR_30,0,08/15/15,10:00:00,NA,08/15/15,10:00:00,135,08/15/15,10:00:00,NA,NA,08/15/15,10:00:00,NA
HPT2_NR_30,0,08/15/15,12:00:00,NA,08/15/15,12:00:00,90,08/15/15,12:00:00,NA,NA,08/15/15,12:00:00,NA
HPT2_NR_30,0,08/15/15,15:15:00,NA,08/15/15,15:15:00,100,08/15/15,15:15:00,NA,NA,08/15/15,15:15:00,NA
HPT2_NR_30,0,08/15/15,17:00:00,NA,08/15/15,17:00:00,60,08/15/15,17:00:00,NA,NA,08/15/15,17:00:00,NA
HPT2_NR_30,0,08/15/15,19:30:00,NA,08/15/15,19:30:00,135,08/15/15,19:30:00,NA,NA,08/15/15,19:30:00,NA
HPT2_NR_30,0,08/15/15,23:45:00,NA,08/15/15,23:45:00,135,08/15/15,23:45:00,NA,NA,08/15/15,23:45:00,NA
HPT2_NR_30,0,08/16/15,8:00:00,NA,08/16/15,8:00:00,135,08/16/15,8:00:00,NA,NA,08/16/15,8:00:00,NA
HPT2_NR_30,0,08/16/15,10:45:00,NA,08/16/15,10:45:00,135,08/16/15,10:45:00,NA,NA,08/16/15,10:45:00,NA
HPT2_NR_30,0,08/16/15,12:00:00,NA,08/16/15,12:00:00,60,08/16/15,12:00:00,NA,NA,08/16/15,12:00:00,NA
HPT2_NR_30,0,08/16/15,14:15:00,NA,08/16/15,14:15:00,135,08/16/15,14:15:00,NA,NA,08/16/15,14:15:00,NA
HPT2_NR_30,0,08/16/15,17:15:00,NA,08/16/15,17:15:00,135,08/16/15,17:15:00,NA,NA,08/16/15,17:15:00,NA
HPT2_NR_30,0,08/16/15,20:00:00,NA,08/16/15,20:00:00,125,08/16/15,20:00:00,NA,NA,08/16/15,20:00:00,NA
HPT2_NR_30,0,08/16/15,23:30:00,NA,08/16/15,23:30:00,100,08/16/15,23:30:00,NA,NA,08/16/15,23:30:00,NA
HPT2_NR_30,0,08/17/15,7:30:00,NA,08/17/15,7:30:00,120,08/17/15,7:30:00,NA,NA,08/17/15,7:30:00,NA
HPT2_NR_30,0,08/17/15,10:30:00,NA,08/17/15,10:30:00,200,08/17/15,10:30:00,NA,NA,08/17/15,10:30:00,NA
